run_id,vg,vd,id,v_vth0,v_u0,v_rdsw,v_nfactor,v_vsat,v_eta0,v_delta
71,1.75,1.85,-0.0010966078,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.76,1.85,-0.00110760689,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.77,1.85,-0.00111859858,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.78,1.85,-0.00112958286,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.79,1.85,-0.0011405597,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.8,1.85,-0.00115152909,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.81,1.85,-0.00116249102,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.82,1.85,-0.00117344548,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.83,1.85,-0.00118439245,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.84,1.85,-0.00119533192,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,1.85,1.85,-0.00120626389,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
