-1.68000000e+00 -9.53043825e-12 -1.68000000e+00 -1.68000000e+00 
-1.69000000e+00 -9.58573587e-12 -1.69000000e+00 -1.69000000e+00 
-1.70000000e+00 -9.64103296e-12 -1.70000000e+00 -1.70000000e+00 
-1.71000000e+00 -9.69632952e-12 -1.71000000e+00 -1.71000000e+00 
-1.72000000e+00 -9.75162557e-12 -1.72000000e+00 -1.72000000e+00 
-1.73000000e+00 -9.80692113e-12 -1.73000000e+00 -1.73000000e+00 
-1.74000000e+00 -9.86221620e-12 -1.74000000e+00 -1.74000000e+00 
-1.75000000e+00 -9.91751080e-12 -1.75000000e+00 -1.75000000e+00 
-1.76000000e+00 -9.97280493e-12 -1.76000000e+00 -1.76000000e+00 
-1.77000000e+00 -1.00280986e-11 -1.77000000e+00 -1.77000000e+00 
-1.78000000e+00 -1.00833918e-11 -1.78000000e+00 -1.78000000e+00 
-1.79000000e+00 -1.01386846e-11 -1.79000000e+00 -1.79000000e+00 
-1.80000000e+00 -1.01939770e-11 -1.80000000e+00 -1.80000000e+00 
 0.00000000e+00 -1.85000000e-01  0.00000000e+00  0.00000000e+00 
-1.00000000e-02 -1.85000000e-01 -1.00000000e-02 -1.00000000e-02 
-2.00000000e-02 -1.85000000e-01 -2.00000000e-02 -2.00000000e-02 
-3.00000000e-02 -1.85000000e-01 -3.00000000e-02 -3.00000000e-02 
-4.00000000e-02 -1.85000000e-01 -4.00000000e-02 -4.00000000e-02 
-5.00000000e-02 -1.85000000e-01 -5.00000000e-02 -5.00000000e-02 
-6.00000000e-02 -1.85000000e-01 -6.00000000e-02 -6.00000000e-02 
-7.00000000e-02 -1.85000000e-01 -7.00000000e-02 -7.00000000e-02 
-8.00000000e-02 -1.85000000e-01 -8.00000000e-02 -8.00000000e-02 
-9.00000000e-02 -1.85000000e-01 -9.00000000e-02 -9.00000000e-02 
-1.00000000e-01 -1.85000000e-01 -1.00000000e-01 -1.00000000e-01 
-1.10000000e-01 -1.85000000e-01 -1.10000000e-01 -1.10000000e-01 
-1.20000000e-01 -1.85000000e-01 -1.20000000e-01 -1.20000000e-01 
-1.30000000e-01 -1.85000000e-01 -1.30000000e-01 -1.30000000e-01 
-1.40000000e-01 -1.85000000e-01 -1.40000000e-01 -1.40000000e-01 
-1.50000000e-01 -1.85000000e-01 -1.50000000e-01 -1.50000000e-01 
-1.60000000e-01 -1.85000000e-01 -1.60000000e-01 -1.60000000e-01 
-1.70000000e-01 -1.85000000e-01 -1.70000000e-01 -1.70000000e-01 
-1.80000000e-01 -1.85000000e-01 -1.80000000e-01 -1.80000000e-01 
-1.90000000e-01 -1.85000000e-01 -1.90000000e-01 -1.90000000e-01 
-2.00000000e-01 -1.85000000e-01 -2.00000000e-01 -2.00000000e-01 
-2.10000000e-01 -1.85000000e-01 -2.10000000e-01 -2.10000000e-01 
-2.20000000e-01 -1.85000000e-01 -2.20000000e-01 -2.20000000e-01 
-2.30000000e-01 -1.85000000e-01 -2.30000000e-01 -2.30000000e-01 
-2.40000000e-01 -1.85000000e-01 -2.40000000e-01 -2.40000000e-01 
-2.50000000e-01 -1.85000000e-01 -2.50000000e-01 -2.50000000e-01 
-2.60000000e-01 -1.85000000e-01 -2.60000000e-01 -2.60000000e-01 
-2.70000000e-01 -1.85000000e-01 -2.70000000e-01 -2.70000000e-01 
-2.80000000e-01 -1.85000000e-01 -2.80000000e-01 -2.80000000e-01 
-2.90000000e-01 -1.85000000e-01 -2.90000000e-01 -2.90000000e-01 
-3.00000000e-01 -1.85000000e-01 -3.00000000e-01 -3.00000000e-01 
-3.10000000e-01 -1.85000000e-01 -3.10000000e-01 -3.10000000e-01 
-3.20000000e-01 -1.85000000e-01 -3.20000000e-01 -3.20000000e-01 
-3.30000000e-01 -1.85000000e-01 -3.30000000e-01 -3.30000000e-01 
-3.40000000e-01 -1.85000000e-01 -3.40000000e-01 -3.40000000e-01 
-3.50000000e-01 -1.85000000e-01 -3.50000000e-01 -3.50000000e-01 
-3.60000000e-01 -1.85000000e-01 -3.60000000e-01 -3.60000000e-01 
-3.70000000e-01 -1.85000000e-01 -3.70000000e-01 -3.70000000e-01 
-3.80000000e-01 -1.85000000e-01 -3.80000000e-01 -3.80000000e-01 
-3.90000000e-01 -1.85000000e-01 -3.90000000e-01 -3.90000000e-01 
-4.00000000e-01 -1.85000000e-01 -4.00000000e-01 -4.00000000e-01 
-4.10000000e-01 -1.85000000e-01 -4.10000000e-01 -4.10000000e-01 
-4.20000000e-01 -1.85000000e-01 -4.20000000e-01 -4.20000000e-01 
-4.30000000e-01 -1.85000000e-01 -4.30000000e-01 -4.30000000e-01 
-4.40000000e-01 -1.85000000e-01 -4.40000000e-01 -4.40000000e-01 
